1 2 3 4 5 6 7 8
version_number compiler build MESA_SDK_version math_backend date burn_min1 burn_min2
"12778" "gfortran" "9.2.0" "x86_64-linux-20.3.2" "CRMATH" "20240321" 5.0000000000000000E+001 1.0000000000000000E+003

1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57
10 2.5958682111999992E-004 2.9999999999991735E+000 3.4278850404934245E+000 1.9243518018016657E+000 3.6564247774488363E+000 5.4770473628958287E+000 -4.2252797165500811E+000 9.3806525310735704E+000 6.9999999999999996E-001 2.9797635251138618E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274629E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -1.0182502346787642E+001 8.5000496627254141E-001 2.9012872306386992E+001 6.5882981012818076E-005 4.4514412592595005E+006 9.3882621101223162E+002 1.1200469151007541E+007 -2.1340090945045237E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.1340090945045237E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.2737959095408534E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -3.0569981533667106E-009
11 3.2150418534399988E-004 2.9999999999989875E+000 3.4189782020300852E+000 1.9242648773431912E+000 3.6542415300622388E+000 5.4770470541154364E+000 -4.2252791759399653E+000 9.3806527484753168E+000 6.9999999999999996E-001 2.9797635251138618E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274618E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -1.0182500039639262E+001 8.5000496627254141E-001 2.9012868415964579E+001 6.5882983594782069E-005 4.4501050194794396E+006 9.5847098207482156E+002 1.1432548506231988E+007 -2.1340092014717793E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.1340092014717793E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.2737960165081091E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -3.0003752816385220E-009
12 3.9580502241279986E-004 2.9999999999987690E+000 3.4090577761589733E+000 1.9241670786125185E+000 3.6518103229597978E+000 5.4770467740013506E+000 -4.2252786522562236E+000 9.3806529786310939E+000 6.9999999999999996E-001 2.9797635251138618E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274618E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -1.0182497869647126E+001 8.5000496627254141E-001 2.9012864759395530E+001 6.5882986764439125E-005 4.4486020952741839E+006 9.8083779797744853E+002 1.1696703431427248E+007 -2.1340093058283252E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.1340093058283252E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.2737961208646549E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -2.9388797469670104E-009
13 4.8496602689535978E-004 2.9999999999985127E+000 3.3978479715855783E+000 1.9240573334532918E+000 3.6490627443960624E+000 5.4770465283728935E+000 -4.2252781523207910E+000 9.3806532207772637E+000 6.9999999999999996E-001 2.9797635251138614E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274629E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -1.0182495872495327E+001 8.5000496627254163E-001 2.9012861397112662E+001 6.5882990699576754E-005 4.4469161884195115E+006 1.0067386530718953E+003 1.2002543348161200E+007 -2.1340094029338360E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.1340094029338360E+001 -9.8999999999999986E+001 -3.7026689466669680E+001 -2.2737962179701654E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -2.8718621601691441E-009
14 5.9195923227443165E-004 2.9999999999982134E+000 3.3859612926079268E+000 1.9239357544264524E+000 3.6461518641650685E+000 5.4770463214672898E+000 -4.2252776808126233E+000 9.3806534746432533E+000 6.9999999999999996E-001 2.9797635251138618E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274629E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -1.0182494073498786E+001 8.5000496627254163E-001 2.9012858372014719E+001 6.5882995624227109E-005 4.4450492354671499E+006 1.0349634227035563E+003 1.2335591019145010E+007 -2.1340094874404642E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.1340094874404642E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.2737963024767932E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -2.7979763652460636E-009
15 7.2035107872931792E-004 2.9999999999978639E+000 3.3724122634751144E+000 1.9238003999868032E+000 3.6428322841016900E+000 5.4770461558293375E+000 -4.2252772400007714E+000 9.3806537406023303E+000 6.9999999999999996E-001 2.9797635251138618E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274629E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -1.0182492486608073E+001 8.5000496627254163E-001 2.9012855707794376E+001 6.5883001801279279E-005 4.4429716709617591E+006 1.0680937774991178E+003 1.2726500275572520E+007 -2.1340095535850438E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.1340095535850438E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.2737963686213728E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -2.7216719890605918E-009
16 8.7442129447518155E-004 2.9999999999974576E+000 3.3589980190896500E+000 1.9236534948601451E+000 3.6395521755686531E+000 5.4770460318091825E+000 -4.2252768306595758E+000 9.3806540182482276E+000 6.9999999999999996E-001 2.9797635251138618E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274618E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -1.0182491114812843E+001 8.5000496627254141E-001 2.9012853409480623E+001 6.5883009436701453E-005 4.4407179130226159E+006 1.1019719360647732E+003 1.3125723023839943E+007 -2.1340095966505505E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.1340095966505505E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.2737964116868795E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -2.6372506015994906E-009
17 1.0593055533702177E-003 2.9999999999969851E+000 3.3451227363397513E+000 1.9234942472366106E+000 3.6361629786929455E+000 5.4770459488377279E+000 -4.2252764506974803E+000 9.3806543090660792E+000 6.9999999999999996E-001 2.9797635251138618E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274629E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -1.0182489951324378E+001 8.5000496627254163E-001 2.9012851465710053E+001 6.5883018813676615E-005 4.4382760929249143E+006 1.1381645766694935E+003 1.3551847890525414E+007 -2.1340096113861676E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.1340096113861676E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.2737964264224964E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -2.5561730431475031E-009
18 1.2811666640442612E-003 2.9999999999964362E+000 3.3312035623792795E+000 1.9233222646498542E+000 3.6327691764962062E+000 5.4770459088068222E+000 -4.2252760908302269E+000 9.3806546241971667E+000 6.9999999999999996E-001 2.9797635251138621E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274618E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -1.0182488981105374E+001 8.5000496627254141E-001 2.9012849852100771E+001 6.5883030198035932E-005 4.4356405095527377E+006 1.1756991965057769E+003 1.3993220973692255E+007 -2.1340095967063579E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.1340095967063579E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.2737964117426859E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -2.4748889703772267E-009
19 1.5473999968531134E-003 2.9999999999957980E+000 3.3166711421074559E+000 1.9231380170035670E+000 3.6292281952513936E+000 5.4770459132580305E+000 -4.2252757400316074E+000 9.3806549761470155E+000 6.9999999999999996E-001 2.9797635251138618E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274629E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -1.0182488183887374E+001 8.5000496627254141E-001 2.9012848535536783E+001 6.5883043974753153E-005 4.4328187041609017E+006 1.2162220960445843E+003 1.4469386337698624E+007 -2.1340095502503274E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.1340095502503274E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.2737963652866554E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -2.3958772495929239E-009
